x,y
-1.366214,1.643691
-1.383040,1.636745
-1.267600,1.684401
-1.366214,1.643691
-1.250775,1.691347
-1.267600,1.684401
-1.138975,1.737500
-1.250775,1.691347
-0.960642,1.811120
-1.138975,1.737500
-0.888870,1.840749
-0.960642,1.811120
-0.884165,1.842691
-0.888870,1.840749
-0.844154,1.859208
-0.884165,1.842691
-0.821984,1.868361
-0.844154,1.859208
-0.538198,1.985513
-0.821984,1.868361
-0.516028,1.994666
-0.538198,1.985513
-0.476017,2.011183
-0.516028,1.994666
-0.471313,2.013125
-0.476017,2.011183
-0.381231,2.050312
-0.471313,2.013125
-0.304973,2.081793
-0.381231,2.050312
-0.301235,2.083336
-0.304973,2.081793
-0.270902,2.095858
-0.301235,2.083336
-0.255480,2.102225
-0.270902,2.095858
0.168930,2.277430
-0.255480,2.102225
0.184353,2.283797
0.168930,2.277430
0.214686,2.296319
0.184353,2.283797
0.218423,2.297862
0.214686,2.296319
0.266826,2.317844
0.218423,2.297862
0.312354,2.336639
0.266826,2.317844
0.315830,2.338073
0.312354,2.336639
0.343753,2.349600
0.315830,2.338073
0.357721,2.355367
0.343753,2.349600
0.829361,2.550070
0.357721,2.355367
0.843330,2.555836
0.829361,2.550070
0.871253,2.567363
0.843330,2.555836
0.874728,2.568798
0.871253,2.567363
0.914884,2.585375
0.874728,2.568798
1.084045,2.655208
0.914884,2.585375
1.224567,2.713219
1.084045,2.655208
1.562941,2.852906
1.224567,2.713219
2.200292,3.116018
1.562941,2.852906
2.228106,3.127500
2.200292,3.116018
2.727115,3.333501
2.228106,3.127500
-2.659160,1.217629
-2.699642,1.200917
-2.655615,1.219092
-2.659160,1.217629
-2.627065,1.230878
-2.655615,1.219092
-2.612724,1.236799
-2.627065,1.230878
-2.154055,1.426147
-2.612724,1.236799
-2.139714,1.432067
-2.154055,1.426147
-2.111163,1.443853
-2.139714,1.432067
-2.107619,1.445316
-2.111163,1.443853
-2.051584,1.468448
-2.107619,1.445316
-1.989445,1.494101
-2.051584,1.468448
-1.985413,1.495766
-1.989445,1.494101
-1.952279,1.509444
-1.985413,1.495766
-1.935072,1.516547
-1.952279,1.509444
-1.558075,1.672179
-1.935072,1.516547
-1.540867,1.679283
-1.558075,1.672179
-1.507734,1.692961
-1.540867,1.679283
-1.503702,1.694626
-1.507734,1.692961
-1.405831,1.735029
-1.503702,1.694626
-1.399845,1.737500
-1.405831,1.735029
-1.275909,1.788663
-1.399845,1.737500
-1.269958,1.791120
-1.275909,1.788663
-1.214327,1.814085
-1.269958,1.791120
-1.174190,1.830655
-1.214327,1.814085
-1.045324,1.883853
-1.174190,1.830655
-1.005187,1.900423
-1.045324,1.883853
-0.949557,1.923388
-1.005187,1.900423
-0.943605,1.925845
-0.949557,1.923388
-0.879009,1.952512
-0.943605,1.925845
-0.734248,2.012272
-0.879009,1.952512
-0.701903,2.025625
-0.734248,2.012272
-0.558075,2.085000
-0.701903,2.025625
-0.352187,2.169995
-0.558075,2.085000
-0.283074,2.198526
-0.352187,2.169995
-0.278203,2.200537
-0.283074,2.198526
-0.236364,2.217809
-0.278203,2.200537
-0.212690,2.227582
-0.236364,2.217809
0.050172,2.336097
-0.212690,2.227582
0.073845,2.345870
0.050172,2.336097
0.115684,2.363141
0.073845,2.345870
0.120555,2.365152
0.115684,2.363141
0.216617,2.404809
0.120555,2.365152
0.296947,2.437970
0.216617,2.404809
0.300730,2.439532
0.296947,2.437970
0.331486,2.452229
0.300730,2.439532
0.347172,2.458704
0.331486,2.452229
0.763942,2.630755
0.347172,2.458704
0.779627,2.637231
0.763942,2.630755
0.810384,2.649928
0.779627,2.637231
0.814167,2.651489
0.810384,2.649928
0.864674,2.672340
0.814167,2.651489
0.975283,2.718002
0.864674,2.672340
1.115806,2.776012
0.975283,2.718002
1.512732,2.939871
1.115806,2.776012
2.160789,3.207403
1.512732,2.939871
2.808747,3.474893
2.160789,3.207403
-2.701291,1.307929
-2.749851,1.287882
-2.697799,1.309370
-2.701291,1.307929
-2.669732,1.320957
-2.697799,1.309370
-2.655678,1.326759
-2.669732,1.320957
-2.187069,1.520210
-2.655678,1.326759
-2.173015,1.526012
-2.187069,1.520210
-2.144948,1.537598
-2.173015,1.526012
-2.141457,1.539040
-2.144948,1.537598
-2.101794,1.555413
-2.141457,1.539040
-2.061796,1.571925
-2.101794,1.555413
-2.058270,1.573381
-2.061796,1.571925
-2.029893,1.585096
-2.058270,1.573381
-2.015655,1.590973
-2.029893,1.585096
-1.553460,1.781777
-2.015655,1.590973
-1.539222,1.787654
-1.553460,1.781777
-1.510845,1.799369
-1.539222,1.787654
-1.507319,1.800825
-1.510845,1.799369
-1.453736,1.822945
-1.507319,1.800825
-1.394826,1.847264
-1.453736,1.822945
-1.390864,1.848900
-1.394826,1.847264
-1.358405,1.862299
-1.390864,1.848900
-1.341638,1.869221
-1.358405,1.862299
-0.953845,2.029310
-1.341638,1.869221
-0.937077,2.036232
-0.953845,2.029310
-0.904619,2.049632
-0.937077,2.036232
-0.900656,2.051267
-0.904619,2.049632
-0.805679,2.090476
-0.900656,2.051267
-0.686776,2.139562
-0.805679,2.090476
-0.681164,2.141879
-0.686776,2.139562
-0.630306,2.162874
-0.681164,2.141879
-0.597346,2.176480
-0.630306,2.162874
-0.424505,2.247833
-0.597346,2.176480
-0.391544,2.261439
-0.424505,2.247833
-0.340687,2.282434
-0.391544,2.261439
-0.335075,2.284751
-0.340687,2.282434
-0.270554,2.311387
-0.335075,2.284751
0.022826,2.432500
-0.270554,2.311387
0.256268,2.528870
0.022826,2.432500
0.323253,2.556522
0.256268,2.528870
0.328317,2.558613
0.323253,2.556522
0.372354,2.576792
0.328317,2.558613
0.397968,2.587366
0.372354,2.576792
0.637177,2.686117
0.397968,2.587366
0.662791,2.696691
0.637177,2.686117
0.706829,2.714870
0.662791,2.696691
0.711892,2.716961
0.706829,2.714870
0.814465,2.759305
0.711892,2.716961
0.866522,2.780795
0.814465,2.759305
1.007045,2.838806
0.866522,2.780795
1.462523,3.026836
1.007045,2.838806
2.110580,3.294368
1.462523,3.026836
2.608696,3.500000
2.110580,3.294368
-2.711797,1.411284
-2.800060,1.374847
-2.707920,1.412884
-2.711797,1.411284
-2.676277,1.425947
-2.707920,1.412884
-2.660033,1.432653
-2.676277,1.425947
-2.258683,1.598339
-2.660033,1.432653
-2.242439,1.605044
-2.258683,1.598339
-2.210796,1.618107
-2.242439,1.605044
-2.206919,1.619708
-2.210796,1.618107
-2.152003,1.642378
-2.206919,1.619708
-2.101474,1.663238
-2.152003,1.642378
-2.097970,1.664684
-2.101474,1.663238
-2.069789,1.676318
-2.097970,1.664684
-2.055669,1.682147
-2.069789,1.676318
-1.589415,1.874626
-2.055669,1.682147
-1.575294,1.880455
-1.589415,1.874626
-1.547114,1.892089
-1.575294,1.880455
-1.543610,1.893535
-1.547114,1.892089
-1.503945,1.909910
-1.543610,1.893535
-1.464227,1.926306
-1.503945,1.909910
-1.460718,1.927755
-1.464227,1.926306
-1.432488,1.939409
-1.460718,1.927755
-1.418337,1.945251
-1.432488,1.939409
-0.953114,2.137304
-1.418337,1.945251
-0.938964,2.143146
-0.953114,2.137304
-0.910733,2.154800
-0.938964,2.143146
-0.907224,2.156248
-0.910733,2.154800
-0.855888,2.177441
-0.907224,2.156248
-0.799919,2.200546
-0.855888,2.177441
-0.796020,2.202156
-0.799919,2.200546
-0.764163,2.215307
-0.796020,2.202156
-0.747783,2.222069
-0.764163,2.215307
-0.350036,2.386267
-0.747783,2.222069
-0.333656,2.393029
-0.350036,2.386267
-0.301800,2.406180
-0.333656,2.393029
-0.297900,2.407790
-0.301800,2.406180
-0.207830,2.444973
-0.297900,2.407790
-0.096839,2.490792
-0.207830,2.444973
-0.091505,2.492994
-0.096839,2.490792
-0.044227,2.512512
-0.091505,2.492994
-0.015418,2.524405
-0.044227,2.512512
0.191230,2.609713
-0.015418,2.524405
0.220040,2.621606
0.191230,2.609713
0.267318,2.641124
0.220040,2.621606
0.272652,2.643325
0.267318,2.641124
0.337901,2.670262
0.272652,2.643325
0.603727,2.780000
0.337901,2.670262
0.757761,2.843588
0.603727,2.780000
0.864723,2.887745
0.757761,2.843588
0.898283,2.901599
0.864723,2.887745
1.412314,3.113801
0.898283,2.901599
2.060371,3.381333
1.412314,3.113801
2.347826,3.500000
2.060371,3.381333
-2.676689,1.533469
-2.741400,1.506755
-2.671190,1.535740
-2.676689,1.533469
-2.621815,1.556122
-2.671190,1.535740
-2.590671,1.568979
-2.621815,1.556122
-2.404013,1.646036
-2.590671,1.568979
-2.372869,1.658893
-2.404013,1.646036
-2.323495,1.679275
-2.372869,1.658893
-2.317995,1.681545
-2.323495,1.679275
-2.202212,1.729343
-2.317995,1.681545
-2.109148,1.767762
-2.202212,1.729343
-2.105211,1.769387
-2.109148,1.767762
-2.072991,1.782689
-2.105211,1.769387
-2.056378,1.789547
-2.072991,1.782689
-1.664674,1.951250
-2.056378,1.789547
-1.648062,1.958108
-1.664674,1.951250
-1.615842,1.971409
-1.648062,1.958108
-1.611904,1.973034
-1.615842,1.971409
-1.554155,1.996875
-1.611904,1.973034
-1.501456,2.018630
-1.554155,1.996875
-1.497937,2.020082
-1.501456,2.018630
-1.469619,2.031773
-1.497937,2.020082
-1.455417,2.037636
-1.469619,2.031773
-0.992003,2.228942
-1.455417,2.037636
-0.977801,2.234805
-0.992003,2.228942
-0.949483,2.246496
-0.977801,2.234805
-0.945964,2.247948
-0.949483,2.246496
-0.906097,2.264406
-0.945964,2.247948
-0.866457,2.280770
-0.906097,2.264406
-0.862961,2.282213
-0.866457,2.280770
-0.834853,2.293817
-0.862961,2.282213
-0.820776,2.299629
-0.834853,2.293817
-0.353012,2.492731
-0.820776,2.299629
-0.338934,2.498542
-0.353012,2.492731
-0.310826,2.510146
-0.338934,2.498542
-0.307331,2.511589
-0.310826,2.510146
-0.258040,2.531938
-0.307331,2.511589
-0.204736,2.553942
-0.258040,2.531938
-0.200893,2.555529
-0.204736,2.553942
-0.169575,2.568457
-0.200893,2.555529
-0.153537,2.575078
-0.169575,2.568457
0.253382,2.743063
-0.153537,2.575078
0.269420,2.749684
0.253382,2.743063
0.300738,2.762612
0.269420,2.749684
0.304580,2.764199
0.300738,2.762612
0.390018,2.799469
0.304580,2.764199
0.648999,2.906382
0.390018,2.799469
0.789522,2.964392
0.648999,2.906382
0.946356,3.029137
0.789522,2.964392
1.184627,3.127500
0.946356,3.029137
1.473178,3.246620
1.184627,3.127500
2.010162,3.468298
1.473178,3.246620
2.086957,3.500000
2.010162,3.468298
-2.443323,1.737500
-2.659768,1.648147
-2.068482,1.892242
-2.132945,1.865630
-2.062669,1.894642
-2.068482,1.892242
-2.009048,1.916777
-2.062669,1.894642
-1.972235,1.931975
-2.009048,1.916777
-1.824785,1.992845
-1.972235,1.931975
-1.787972,2.008042
-1.824785,1.992845
-1.734352,2.030178
-1.787972,2.008042
-1.728539,2.032578
-1.734352,2.030178
-1.604364,2.083840
-1.728539,2.032578
-1.506215,2.124357
-1.604364,2.083840
-1.502211,2.126010
-1.506215,2.124357
-1.469345,2.139578
-1.502211,2.126010
-1.452313,2.146609
-1.469345,2.139578
-1.071075,2.303992
-1.452313,2.146609
-1.054043,2.311023
-1.071075,2.303992
-1.021178,2.324591
-1.054043,2.311023
-1.017173,2.326244
-1.021178,2.324591
-0.956306,2.351371
-1.017173,2.326244
-0.901235,2.374105
-0.956306,2.351371
-0.897698,2.375566
-0.901235,2.374105
-0.869217,2.387323
-0.897698,2.375566
-0.854918,2.393226
-0.869217,2.387323
-0.394838,2.583156
-0.854918,2.393226
-0.380539,2.589059
-0.394838,2.583156
-0.352058,2.600817
-0.380539,2.589059
-0.348521,2.602277
-0.352058,2.600817
-0.308249,2.618902
-0.348521,2.602277
-0.268488,2.635317
-0.308249,2.618902
-0.265003,2.636755
-0.268488,2.635317
-0.236994,2.648318
-0.265003,2.636755
-0.222974,2.654106
-0.236994,2.648318
0.246850,2.848058
-0.222974,2.654106
0.260869,2.853846
0.246850,2.848058
0.288879,2.865409
0.260869,2.853846
0.292363,2.866847
0.288879,2.865409
0.339809,2.886434
0.292363,2.866847
0.540238,2.969175
0.339809,2.886434
0.680760,3.027186
0.540238,2.969175
0.987866,3.153965
0.680760,3.027186
1.554811,3.388012
0.987866,3.153965
1.765528,3.475000
1.554811,3.388012
1.826087,3.500000
1.765528,3.475000
-1.862422,2.085000
-2.051313,2.007022
-1.459384,2.251383
-1.524490,2.224505
-1.453182,2.253943
-1.459384,2.251383
-1.393669,2.278511
-1.453182,2.253943
-1.344965,2.298617
-1.393669,2.278511
-1.254392,2.336007
-1.344965,2.298617
-1.205688,2.356113
-1.254392,2.336007
-1.146175,2.380682
-1.205688,2.356113
-1.139973,2.383242
-1.146175,2.380682
-1.020652,2.432500
-1.139973,2.383242
-0.902984,2.481076
-0.997668,2.441988
-0.898905,2.482760
-0.902984,2.481076
-0.865315,2.496626
-0.898905,2.482760
-0.847805,2.503855
-0.865315,2.496626
-0.477920,2.656551
-0.847805,2.503855
-0.460410,2.663779
-0.477920,2.656551
-0.426820,2.677646
-0.460410,2.663779
-0.422740,2.679330
-0.426820,2.677646
-0.358458,2.705867
-0.422740,2.679330
-0.300808,2.729666
-0.358458,2.705867
-0.297250,2.731135
-0.300808,2.729666
-0.268579,2.742971
-0.297250,2.731135
-0.254167,2.748921
-0.268579,2.742971
0.202074,2.937267
-0.254167,2.748921
0.216487,2.943216
0.202074,2.937267
0.245158,2.955052
0.216487,2.943216
0.248715,2.956521
0.245158,2.955052
0.289600,2.973399
0.248715,2.956521
0.431477,3.031969
0.289600,2.973399
0.571999,3.089979
0.431477,3.031969
0.937657,3.240930
0.571999,3.089979
1.565217,3.500000
0.937657,3.240930
-1.281522,2.432500
-1.442858,2.365897
-0.849210,2.610967
-0.916035,2.583380
-0.842513,2.613732
-0.849210,2.610967
-0.773922,2.642047
-0.842513,2.613732
-0.627771,2.702382
-0.773922,2.642047
-0.559180,2.730697
-0.627771,2.702382
-0.552483,2.733462
-0.559180,2.730697
-0.439752,2.780000
-0.552483,2.733462
-0.299439,2.837924
-0.389213,2.800863
-0.295277,2.839642
-0.299439,2.837924
-0.260869,2.853846
-0.295277,2.839642
-0.242810,2.861301
-0.260869,2.853846
0.114749,3.008909
-0.242810,2.861301
0.132808,3.016364
0.114749,3.008909
0.167215,3.030568
0.132808,3.016364
0.171378,3.032287
0.167215,3.030568
0.239390,3.060364
0.171378,3.032287
0.322715,3.094762
0.239390,3.060364
0.463238,3.152773
0.322715,3.094762
0.887448,3.327895
0.463238,3.152773
1.304348,3.500000
0.887448,3.327895
-0.700621,2.780000
-0.834403,2.724772
-0.237691,2.971107
-0.307580,2.942255
-0.230333,2.974144
-0.237691,2.971107
-0.143684,3.009915
-0.230333,2.974144
-0.060346,3.044319
-0.143684,3.009915
0.026304,3.080089
-0.060346,3.044319
0.033661,3.083127
0.026304,3.080089
0.141149,3.127500
0.033661,3.083127
0.354476,3.215566
0.219242,3.159738
0.837239,3.414860
0.354476,3.215566
1.043478,3.500000
0.837239,3.414860
-0.119720,3.127500
-0.225948,3.083647
0.722050,3.475000
0.300875,3.301130
0.461180,3.475000
0.382507,3.442522
2.772780,-1.327595
2.603380,-1.737500
2.523222,-1.672204
2.496237,-1.737500
2.525251,-1.667294
2.523222,-1.672204
2.542721,-1.625021
2.525251,-1.667294
2.552658,-1.600975
2.542721,-1.625021
2.659263,-1.343017
2.552658,-1.600975
2.669201,-1.318971
2.659263,-1.343017
2.686671,-1.276698
2.669201,-1.318971
2.688700,-1.271788
2.686671,-1.276698
2.710335,-1.219437
2.688700,-1.271788
2.406663,-1.694989
2.389094,-1.737500
2.408212,-1.691239
2.406663,-1.694989
2.420793,-1.660796
2.408212,-1.691239
2.427195,-1.645305
2.420793,-1.660796
2.601700,-1.223048
2.427195,-1.645305
2.608101,-1.207557
2.601700,-1.223048
2.620682,-1.177114
2.608101,-1.207557
2.622232,-1.173365
2.620682,-1.177114
2.647890,-1.111279
2.622232,-1.173365
2.306621,-1.677806
2.281952,-1.737500
2.308056,-1.674335
2.306621,-1.677806
2.319579,-1.646451
2.308056,-1.674335
2.325342,-1.632505
2.319579,-1.646451
2.520525,-1.160210
2.325342,-1.632505
2.526289,-1.146264
2.520525,-1.160210
2.537812,-1.118380
2.526289,-1.146264
2.539247,-1.114909
2.537812,-1.118380
2.569171,-1.042500
2.539247,-1.114909
2.623971,-0.909898
2.569171,-1.042500
2.627888,-0.900419
2.623971,-0.909898
2.708623,-0.705061
2.627888,-0.900419
2.712540,-0.695582
2.708623,-0.705061
2.752842,-0.598062
2.712540,-0.695582
2.188205,-1.705083
2.093929,-1.933208
2.219263,-1.629931
2.188205,-1.705083
2.220752,-1.626330
2.219263,-1.629931
2.232765,-1.597259
2.220752,-1.626330
2.238821,-1.582606
2.232765,-1.597259
2.424020,-1.134470
2.238821,-1.582606
2.430075,-1.119817
2.424020,-1.134470
2.442089,-1.090747
2.430075,-1.119817
2.443578,-1.087145
2.442089,-1.090747
2.462028,-1.042500
2.443578,-1.087145
2.483574,-0.990363
2.462028,-1.042500
2.485372,-0.986015
2.483574,-0.990363
2.500363,-0.949739
2.485372,-0.986015
2.508364,-0.930379
2.500363,-0.949739
2.645120,-0.599462
2.508364,-0.930379
2.653121,-0.580103
2.645120,-0.599462
2.668112,-0.543827
2.653121,-0.580103
2.669909,-0.539479
2.668112,-0.543827
2.690397,-0.489904
2.669909,-0.539479
1.958621,-2.001361
1.924056,-2.085000
1.961002,-1.995599
1.958621,-2.001361
1.982866,-1.942696
1.961002,-1.995599
1.997640,-1.906944
1.982866,-1.942696
2.061252,-1.753019
1.997640,-1.906944
2.076027,-1.717268
2.061252,-1.753019
2.097890,-1.664365
2.076027,-1.717268
2.100271,-1.658603
2.097890,-1.664365
2.125761,-1.596925
2.100271,-1.658603
2.146263,-1.547314
2.125761,-1.596925
2.148051,-1.542988
2.146263,-1.547314
2.162948,-1.506942
2.148051,-1.542988
2.170881,-1.487745
2.162948,-1.506942
2.308933,-1.153692
2.170881,-1.487745
2.316867,-1.134496
2.308933,-1.153692
2.331763,-1.098449
2.316867,-1.134496
2.333551,-1.094123
2.331763,-1.098449
2.354885,-1.042500
2.333551,-1.094123
2.373253,-0.998055
2.354885,-1.042500
2.374743,-0.994448
2.373253,-0.998055
2.386780,-0.965323
2.374743,-0.994448
2.392849,-0.950638
2.386780,-0.965323
2.577608,-0.503566
2.392849,-0.950638
2.583677,-0.488880
2.577608,-0.503566
2.595714,-0.459755
2.583677,-0.488880
2.597204,-0.456148
2.595714,-0.459755
2.627952,-0.381746
2.597204,-0.456148
2.795349,0.023314
2.727548,-0.140749
1.835068,-2.041069
1.816913,-2.085000
1.836693,-2.037138
1.835068,-2.041069
1.849986,-2.004972
1.836693,-2.037138
1.856837,-1.988394
1.849986,-2.004972
2.019029,-1.595931
1.856837,-1.988394
2.025880,-1.579353
2.019029,-1.595931
2.039172,-1.547188
2.025880,-1.579353
2.040797,-1.543256
2.039172,-1.547188
2.063316,-1.488767
2.040797,-1.543256
2.102584,-1.393748
2.063316,-1.488767
2.106359,-1.384613
2.102584,-1.393748
2.190428,-1.181185
2.106359,-1.384613
2.194204,-1.172051
2.190428,-1.181185
2.247742,-1.042500
2.194204,-1.172051
2.277369,-0.970811
2.247742,-1.042500
2.278803,-0.967341
2.277369,-0.970811
2.290323,-0.939466
2.278803,-0.967341
2.296084,-0.925525
2.290323,-0.939466
2.491346,-0.453039
2.296084,-0.925525
2.497107,-0.439098
2.491346,-0.453039
2.508627,-0.411224
2.497107,-0.439098
2.510061,-0.407754
2.508627,-0.411224
2.534962,-0.347500
2.510061,-0.407754
2.572574,-0.256488
2.534962,-0.347500
2.575117,-0.250334
2.572574,-0.256488
2.599402,-0.191570
2.575117,-0.250334
2.618721,-0.144823
2.599402,-0.191570
2.659352,-0.046507
2.618721,-0.144823
2.678671,0.000240
2.659352,-0.046507
2.702956,0.059004
2.678671,0.000240
2.705499,0.065158
2.702956,0.059004
2.732904,0.131471
2.705499,0.065158
1.731157,-2.033250
1.709770,-2.085000
1.732605,-2.029747
1.731157,-2.033250
1.744248,-2.001572
1.732605,-2.029747
1.750082,-1.987455
1.744248,-2.001572
1.942756,-1.521231
1.750082,-1.987455
1.948591,-1.507114
1.942756,-1.521231
1.960234,-1.478940
1.948591,-1.507114
1.961682,-1.475437
1.960234,-1.478940
1.996990,-1.390000
1.961682,-1.475437
2.168268,-0.975550
1.996990,-1.390000
2.194157,-0.912904
2.168268,-0.975550
2.195703,-0.909164
2.194157,-0.912904
2.208248,-0.878806
2.195703,-0.909164
2.214629,-0.863368
2.208248,-0.878806
2.389775,-0.439558
2.214629,-0.863368
2.396155,-0.424120
2.389775,-0.439558
2.408700,-0.393762
2.396155,-0.424120
2.410246,-0.390022
2.408700,-0.393762
2.427819,-0.347500
2.410246,-0.390022
2.446414,-0.302504
2.427819,-0.347500
2.448068,-0.298503
2.446414,-0.302504
2.461636,-0.265670
2.448068,-0.298503
2.468666,-0.248660
2.461636,-0.265670
2.626380,0.132968
2.468666,-0.248660
2.633410,0.149979
2.626380,0.132968
2.646978,0.182811
2.633410,0.149979
2.648632,0.186812
2.646978,0.182811
2.670459,0.239629
2.648632,0.186812
1.603631,-2.082571
1.596567,-2.099664
1.640324,-1.993785
1.603631,-2.082571
1.641780,-1.990261
1.640324,-1.993785
1.653502,-1.961895
1.641780,-1.990261
1.659384,-1.947664
1.653502,-1.961895
1.850428,-1.485383
1.659384,-1.947664
1.856309,-1.471153
1.850428,-1.485383
1.868032,-1.442787
1.856309,-1.471153
1.869488,-1.439263
1.868032,-1.442787
1.889847,-1.390000
1.869488,-1.439263
1.915943,-1.326854
1.889847,-1.390000
1.917934,-1.322037
1.915943,-1.326854
1.934978,-1.280793
1.917934,-1.322037
1.944556,-1.257617
1.934978,-1.280793
2.055899,-0.988196
1.944556,-1.257617
2.065476,-0.965020
2.055899,-0.988196
2.082521,-0.923777
2.065476,-0.965020
2.084512,-0.918959
2.082521,-0.923777
2.105823,-0.867392
2.084512,-0.918959
2.127320,-0.815373
2.105823,-0.867392
2.129333,-0.810502
2.127320,-0.815373
2.146627,-0.768655
2.129333,-0.810502
2.156414,-0.744973
2.146627,-0.768655
2.264962,-0.482314
2.156414,-0.744973
2.274749,-0.458632
2.264962,-0.482314
2.292043,-0.416785
2.274749,-0.458632
2.294056,-0.411914
2.292043,-0.416785
2.320676,-0.347500
2.294056,-0.411914
2.341257,-0.297698
2.320676,-0.347500
2.342712,-0.294179
2.341257,-0.297698
2.354414,-0.265862
2.342712,-0.294179
2.360284,-0.251660
2.354414,-0.265862
2.551735,0.211607
2.360284,-0.251660
2.557605,0.225809
2.551735,0.211607
2.569307,0.254127
2.557605,0.225809
2.570762,0.257645
2.569307,0.254127
2.607895,0.347500
2.570762,0.257645
2.775411,0.752847
2.607895,0.347500
1.398464,-2.319766
1.351875,-2.432500
1.401598,-2.312182
1.398464,-2.319766
1.441963,-2.214510
1.401598,-2.312182
1.463901,-2.161426
1.441963,-2.214510
1.504265,-2.063754
1.463901,-2.161426
1.507400,-2.056169
1.504265,-2.063754
1.541186,-1.974413
1.507400,-2.056169
1.562833,-1.922033
1.541186,-1.974413
1.564496,-1.918010
1.562833,-1.922033
1.578153,-1.884963
1.564496,-1.918010
1.585241,-1.867811
1.578153,-1.884963
1.741544,-1.489598
1.585241,-1.867811
1.748632,-1.472446
1.741544,-1.489598
1.762289,-1.439399
1.748632,-1.472446
1.763952,-1.435376
1.762289,-1.439399
1.782704,-1.390000
1.763952,-1.435376
1.800292,-1.347443
1.782704,-1.390000
1.801832,-1.343716
1.800292,-1.347443
1.814327,-1.313482
1.801832,-1.343716
1.820675,-1.298120
1.814327,-1.313482
1.996753,-0.872055
1.820675,-1.298120
2.003101,-0.856693
1.996753,-0.872055
2.015596,-0.826459
2.003101,-0.856693
2.017136,-0.822732
2.015596,-0.826459
2.043378,-0.759234
2.017136,-0.822732
2.213533,-0.347500
2.043378,-0.759234
2.249377,-0.260768
2.213533,-0.347500
2.250826,-0.257260
2.249377,-0.260768
2.262486,-0.229046
2.250826,-0.257260
2.268330,-0.214905
2.262486,-0.229046
2.460662,0.250491
2.268330,-0.214905
2.466506,0.264632
2.460662,0.250491
2.478166,0.292846
2.466506,0.264632
2.479616,0.296354
2.478166,0.292846
2.500753,0.347500
2.479616,0.296354
2.528689,0.415099
2.500753,0.347500
2.530759,0.420109
2.528689,0.415099
2.548700,0.463520
2.530759,0.420109
2.559051,0.488567
2.548700,0.463520
2.660584,0.734253
2.559051,0.488567
2.670935,0.759300
2.660584,0.734253
2.688876,0.802711
2.670935,0.759300
2.690946,0.807721
2.688876,0.802711
2.712966,0.861005
2.690946,0.807721
1.264853,-2.383812
1.244732,-2.432500
1.266586,-2.379619
1.264853,-2.383812
1.280930,-2.344910
1.266586,-2.379619
1.288479,-2.326645
1.280930,-2.344910
1.434358,-1.973652
1.288479,-2.326645
1.441906,-1.955387
1.434358,-1.973652
1.456251,-1.920678
1.441906,-1.955387
1.457983,-1.916485
1.456251,-1.920678
1.478741,-1.866255
1.457983,-1.916485
1.506805,-1.798349
1.478741,-1.866255
1.509405,-1.792058
1.506805,-1.798349
1.534620,-1.731043
1.509405,-1.792058
1.556710,-1.677591
1.534620,-1.731043
1.587048,-1.604180
1.556710,-1.677591
1.609138,-1.550727
1.587048,-1.604180
1.634353,-1.489713
1.609138,-1.550727
1.636953,-1.483421
1.634353,-1.489713
1.675561,-1.390000
1.636953,-1.483421
1.700812,-1.328900
1.675561,-1.390000
1.702245,-1.325432
1.700812,-1.328900
1.713760,-1.297568
1.702245,-1.325432
1.719518,-1.283634
1.713760,-1.297568
1.914883,-0.810902
1.719518,-1.283634
1.920641,-0.796968
1.914883,-0.810902
1.932156,-0.769104
1.920641,-0.796968
1.933589,-0.765636
1.932156,-0.769104
1.962781,-0.695000
1.933589,-0.765636
2.014552,-0.569726
1.962781,-0.695000
2.018143,-0.561036
2.014552,-0.569726
2.106900,-0.346266
2.018143,-0.561036
2.110491,-0.337576
2.106900,-0.346266
2.148330,-0.246017
2.110491,-0.337576
2.170629,-0.192059
2.148330,-0.246017
2.172262,-0.188108
2.170629,-0.192059
2.185633,-0.155752
2.172262,-0.188108
2.192535,-0.139051
2.185633,-0.155752
2.353430,0.250275
2.192535,-0.139051
2.360332,0.266977
2.353430,0.250275
2.373704,0.299332
2.360332,0.266977
2.375337,0.303284
2.373704,0.299332
2.393610,0.347500
2.375337,0.303284
2.411187,0.390032
2.393610,0.347500
2.412746,0.393805
2.411187,0.390032
2.425418,0.424469
2.412746,0.393805
2.431877,0.440098
2.425418,0.424469
2.604731,0.858361
2.431877,0.440098
2.611190,0.873990
2.604731,0.858361
2.623862,0.904654
2.611190,0.873990
2.625421,0.908427
2.623862,0.904654
2.650521,0.969163
2.625421,0.908427
1.156670,-2.386330
1.137589,-2.432500
1.158144,-2.382764
1.156670,-2.386330
1.170026,-2.354011
1.158144,-2.382764
1.176003,-2.339549
1.170026,-2.354011
1.363807,-1.885109
1.176003,-2.339549
1.369784,-1.870647
1.363807,-1.885109
1.381666,-1.841894
1.369784,-1.870647
1.383140,-1.838328
1.381666,-1.841894
1.416296,-1.758097
1.383140,-1.838328
1.476199,-1.613149
1.416296,-1.758097
1.583694,-1.353038
1.476199,-1.613149
1.613988,-1.279733
1.583694,-1.353038
1.615482,-1.276117
1.613988,-1.279733
1.627553,-1.246909
1.615482,-1.276117
1.633643,-1.232173
1.627553,-1.246909
1.817731,-0.786725
1.633643,-1.232173
1.823821,-0.771989
1.817731,-0.786725
1.835892,-0.742781
1.823821,-0.771989
1.837386,-0.739164
1.835892,-0.742781
